行政区域コード,"都道府県名
（漢字）","市区町村名
（漢字）","都道府県名
（ｶﾅ）","市区町村名
（ｶﾅ）",都道府県真偽値,都道府県コード,豆知識(歴史),豆知識(有名なもの)
"23202","愛知県","岡崎市","ｱｲﾁｹﾝ","ｵｶｻﾞｷｼ","FALSE","23","岡崎城には徳川家康が生まれた「産湯の井戸」や、誕生時に城上へ金色の龍が現れたという伝説が残る。龍城神社の名もこの龍にちなむとされ、岡崎城は別名「龍ヶ城」。家康出生地という史実に、龍の吉兆伝説が重なって現在の城内にも井戸・神社として痕跡がある。","岡崎城・岡崎公園、大樹寺、八丁味噌の蔵、東公園が定番。大樹寺の山門から岡崎城を望む「ビスタライン」は約3km先まで建物高さを意識して守られてきた。八丁味噌蔵では巨大な木桶に石を円錐状に積む熟成風景を見学でき、味噌煮込みや味噌田楽も楽しめる。"
"23203","愛知県","一宮市","ｱｲﾁｹﾝ","ｲﾁﾉﾐﾔｼ","FALSE","23","真清田神社には、尾張国一宮として平安期以前から信仰を集めた歴史がある。社名の「真清田」は木曽川の清らかな水田にちなむ説など複数あり、境内には龍神信仰の神池もある。怪談より、現在の市名「一宮」がこの神社の社格そのものに由来するという事実が分かりやすい。","真清田神社、138タワーパーク、尾州の毛織物を知る尾西歴史民俗資料館などが候補。7月の一宮七夕まつりは本町商店街を巨大な吹き流しが埋める。木曽川沿いの138タワーは高さ138mで、市名「いちのみや」に掛けた数字。繊維店や生地を扱う店舗も産地らしい。"
"23204","愛知県","瀬戸市","ｱｲﾁｹﾝ","ｾﾄｼ","FALSE","23","瀬戸では陶器そのものを「せともの」と呼ぶほど焼き物が全国へ広がった。鎌倉期、加藤四郎左衛門景正が中国で製陶法を学び瀬戸で良質な陶土を見つけたという「陶祖」伝説が残る。深く掘られた陶土採掘場や登り窯跡が、市街地周辺の地形と産業史を作った。","瀬戸蔵ミュージアム、窯垣の小径、招き猫ミュージアム、愛知県陶磁美術館で焼き物文化を巡れる。9月のせともの祭では瀬戸川沿いに陶器店が並ぶ。窯垣の小径は窯道具を石垣や塀へ再利用した路地で、工房やギャラリーを覗きながら歩ける。"
"23205","愛知県","半田市","ｱｲﾁｹﾝ","ﾊﾝﾀﾞｼ","FALSE","23","半田には童話作家・新美南吉の『ごん狐』の舞台モデルとされる矢勝川や権現山があり、彼岸花の季節には川沿いが赤く染まる。作品中の狐や兵十は創作だが、南吉が歩いた知多半島の田園・川・集落が物語の風景へ反映された。生家や記念館も市内に残る。","半田運河沿いには黒板囲いの蔵が並び、MIZKAN MUSEUMで酢造りの歴史を体験できる。新美南吉記念館と矢勝川の彼岸花、赤レンガ建物も定番。赤レンガ建物は旧カブトビール工場で、明治期に大手と競った地ビールを復刻販売している。"
"23206","愛知県","春日井市","ｱｲﾁｹﾝ","ｶｽｶﾞｲｼ","FALSE","23","特筆するほど有名な怪談は見つからない。春日井は平安時代の書家・小野道風の生誕地伝承を持ち、「柳に飛びつく蛙を見て努力の大切さを悟った」という逸話で知られる。道風記念館や道風公園が整備され、書道を核にした「書のまち」という地域文化へ発展している。","落合公園は池・大噴水・芝生が広がり、春は桜の名所。都市緑化植物園グリーンピア春日井では動物とのふれあいや植物展示を楽しめる。小野道風記念館では書の歴史や作品を展示。高蔵寺ニュータウン側からは東谷山方面の丘陵景観も近く、都市公園と書文化を巡れる。"
"23207","愛知県","豊川市","ｱｲﾁｹﾝ","ﾄﾖｶﾜｼ","FALSE","23","豊川稲荷は寺院でありながら狐像が無数に並び、「稲荷」と呼ばれるため神社と誤解されやすい。正式には妙厳寺で、祀るのは豊川吒枳尼真天。境内奥の霊狐塚には大小1000体以上ともいわれる狐像が並び、願いが叶った参拝者が奉納する習慣から異様な密度の景観になった。","豊川稲荷と門前町が最大の目的地で、いなり寿司の食べ歩きが定番。赤塚山公園には淡水魚水族館ぎょぎょランドや動物広場があり無料で楽しめる。砥鹿神社は三河国一宮で、本宮山山頂に奥宮がある。市街地の稲荷参拝と山の古社を同じ市内で巡れる。"
"23208","愛知県","津島市","ｱｲﾁｹﾝ","ﾂｼﾏｼ","FALSE","23","津島神社は全国の天王信仰の中心の一つで、疫病除けの神として織田信長・豊臣秀吉らの崇敬を受けた。尾張津島天王祭では、夜の天王川に提灯をびっしり灯した巻藁船が浮かび、朝には能人形を載せた車楽船へ姿を変える。疫病への祈りが壮大な水上祭礼になった。","津島神社、天王川公園、堀田家住宅が代表的。夏の尾張津島天王祭はユネスコ無形文化遺産「山・鉾・屋台行事」の一つで、夜の巻藁船が圧巻。春は天王川公園の藤棚が長く続き、紫の花房が水辺を覆う。門前では麩まんじゅうなど地元菓子も探せる。"
"23209","愛知県","碧南市","ｱｲﾁｹﾝ","ﾍｷﾅﾝｼ","FALSE","23","全国的に知られた都市伝説は特に見当たらない。碧南は三河湾の塩と大豆・小麦を使った醸造業が発達し、白しょうゆ発祥地の一つとして知られる。濃口より色を淡く仕上げるため小麦を多く使い、料理の色を保つ調味料として広まった。味淋・味噌などの蔵も集まる醸造の街。","碧南海浜水族館、明石公園、碧南市藤井達吉現代美術館が候補。九重味淋の「石川八郎治商店」周辺では三河みりんの歴史に触れられ、白しょうゆを使った商品も買える。春は広藤園の藤、夏は衣浦港周辺の海辺散策など、家族向け施設と醸造文化を組み合わせやすい。"
"23210","愛知県","刈谷市","ｱｲﾁｹﾝ","ｶﾘﾔｼ","FALSE","23","刈谷城は水野氏の居城で、徳川家康の母・於大の方はこの水野氏出身。家康を産んだ後、政略で松平家を離縁されるという波乱を経験した。現在の亀城公園は城跡を整備した場所で、石垣や天守は残らないが、三河武士と徳川家の婚姻関係を知る起点になる。","刈谷ハイウェイオアシスは観覧車、温泉、遊具、産直市場を備え、高速道路利用者だけでなく一般道からも入れる人気施設。亀城公園、刈谷市美術館、交通児童遊園も候補。ハイウェイオアシスの「デラックストイレ」は豪華な内装で話題になり、休憩そのものが目的になる。"
"23211","愛知県","豊田市","ｱｲﾁｹﾝ","ﾄﾖﾀｼ","FALSE","23","旧伊勢神トンネルは愛知県の心霊スポットとして長く有名で、女性の霊や車に付く手形など多くの噂が語られる。明治期に開通した旧道の石造トンネルで、山中の暗さが怪談を増幅した。殺人事件があったという話は裏付けが確認できず、ネットで脚色された可能性が高い。","トヨタ会館では新型車や安全・環境技術を展示し、自動車産業の街を実感できる。豊田スタジアム、香嵐渓、足助の古い町並みも代表格。秋の香嵐渓は約4000本のモミジが色づき、足助では町家や塩の道の歴史を歩ける。市域が広く、市街地と山里で目的が大きく変わる。"
"23212","愛知県","安城市","ｱｲﾁｹﾝ","ｱﾝｼﾞｮｳｼ","FALSE","23","有名な心霊伝説はこの地域では目立たない。明治用水の開通後、乾燥した碧海台地に農地が広がり、安城は多角的農業が発達して「日本デンマーク」と呼ばれた。米だけでなく果樹・畜産・野菜を組み合わせる近代農業が全国から視察を集めた歴史が、市の産業基盤になった。","安城産業文化公園デンパークは花壇・温室・地ビール・ソーセージなど農業文化をテーマにした大型公園。丈山苑では江戸初期の文人・石川丈山ゆかりの庭園を眺められる。新美南吉が教師として勤めた安城高等女学校の記憶もあり、市内には南吉ゆかりの碑や場所が点在する。"
"23213","愛知県","西尾市","ｱｲﾁｹﾝ","ﾆｼｵｼ","FALSE","23","三ヶ根山頂には、東京裁判でA級戦犯として死刑判決を受け、刑死した東條英機ら7人を弔う殉国七士廟があり、1960年に建立された。周辺には三州園ホテル跡など廃業施設が点在。屋上に男の霊が現れる、廊下に太鼓や足音が響くとの心霊噂もあるが、いずれも裏付けはない。建物は私有地や立入禁止区域のため、無断侵入は厳禁。","西尾城跡の西尾市歴史公園、旧近衛邸、抹茶ミュージアム「和く和く」、佐久島が代表的。佐久島はアート作品が島内に点在し、「おひるねハウス」などを自転車で巡れる。市街地では抹茶パフェや茶そば、茶店での抹茶体験が多く、海の島旅と茶文化を一市で選べる。"
"23214","愛知県","蒲郡市","ｱｲﾁｹﾝ","ｶﾞﾏｺﾞｵﾘｼ","FALSE","23","三河湾に浮かぶ小島「仏島」には、海に沈んだ石塔が船を沈める、人を呼ぶ怪異があるという伝承が地域資料に残る。漁師が石塔を海から引き上げようとして不思議な出来事に遭った話もあり、観光地の竹島とは別に、湾内の小島が海の怪談の舞台になっている。","竹島は387mの橋で陸地と結ばれ、島全体が八百富神社の境内。竹島水族館は手書き解説と深海生物展示で人気が高い。ラグーナテンボスではアトラクション、プール、イルミネーションを楽しめ、三谷・西浦・形原の温泉地もある。6月は形原温泉のあじさいの里が有名。"
"23215","愛知県","犬山市","ｱｲﾁｹﾝ","ｲﾇﾔﾏｼ","FALSE","23","犬山には「お富岩」「たぬき塚」「六部塚」など、地域の昔話・怪異譚が複数残り、市の文化遺産サイトでもアニメーション化されている。城下町や木曽川沿いだけでなく、集落の石や塚に狐・狸・旅人の物語が結び付き、現在も地名と小さな史跡として確認できる。","国宝犬山城は現存12天守の一つで、最上階の外回廊から木曽川を見下ろせる。城下町では食べ歩き、明治村では60以上の明治建築を移築保存し、蒸気機関車や京都市電にも乗れる。リトルワールドでは世界の家・料理・民族衣装を体験でき、博物館系テーマパークが二つある。"
